playerId,name,tmPlayerId,tmUrl,hasValidTmIdentity,clubName,tmClubId,competitionName,competitionTmId,mainPosition,positionGroup,secondaryPositions,rolePresent,preferredFoot,footPresent,portraitUrl,photoPresent,performanceCount,current2026Uz1PerformancePresent,performanceLastSyncedAt,sportingPresent,contractExpires,contractOption,contractPresent,teamPresent,birthDate,age,agePresent,profileLastSyncedAt,preferredFootSyncedAt,profileEverSynced,coverageCount,coveragePct,missingFields,coverageBucket
"cmtqan49v00165ryn4gj2pbnt","Jovan Djokic","196448","https://www.transfermarkt.com/jovan-djokic/profil/spieler/196448","true","Neftchi","13306","Uzbekistan Super League","UZ1","Midfield - Defensive Midfield","DM","[""Central Midfield"",""Centre-Back""]","true","RIGHT","true","https://img.a.transfermarkt.technology/portrait/header/196448-1745331764.png?lm=4711","true","1","true","2026-09-07T19:22:00.731Z","true","2026-12-31T00:00:00.000Z","","true","true","1992-08-13T00:00:00.000Z","34","true","2026-09-08T13:40:12.381Z","2026-09-08T13:40:12.452Z","true","6","100.0","","D"
"cmtr8zr78009wv7ynbhzv928a","Jovan Nisic","343958","https://www.transfermarkt.com/jovan-nisic/profil/spieler/343958","true","Loko Tashkent","15309","Uzbekistan Super League","UZ1","","UNKNOWN","","false","UNKNOWN","false","","false","0","false","","false","","","false","true","","","false","","","false","1","16.7","ROLE|FOOT|PHOTO|SPORTING|CONTRACT","A"
"cmtr8zqzz0069v7yn71jn0e6u","Kamronbek Ergashev","1522799","https://www.transfermarkt.com/kamronbek-ergashev/profil/spieler/1522799","true","Surkhon","65036","Uzbekistan Super League","UZ1","","UNKNOWN","","false","UNKNOWN","false","","false","1","true","2026-09-07T19:20:37.448Z","true","","","false","true","","","false","","","false","2","33.3","ROLE|FOOT|PHOTO|CONTRACT","A"
"cmtr8zqzi0061v7ynljz3bt8k","Kamronbek Yusupov","1106183","https://www.transfermarkt.com/kamronbek-yusupov/profil/spieler/1106183","true","Surkhon","65036","Uzbekistan Super League","UZ1","","UNKNOWN","","false","UNKNOWN","false","","false","2","true","2026-09-07T18:58:22.704Z","true","","","false","true","","","false","","","false","2","33.3","ROLE|FOOT|PHOTO|CONTRACT","A"
"cmtr8zqu3002zv7yn2mkqnge7","Khamidullo Abdunabiev","661763","https://www.transfermarkt.com/khamidullo-abdunabiev/profil/spieler/661763","true","Olmaliq","31216","Uzbekistan Super League","UZ1","Goalkeeper","GK","","true","UNKNOWN","false","","false","0","false","","false","2027-12-31T00:00:00.000Z","","true","true","2002-08-20T00:00:00.000Z","","true","","","false","3","50.0","FOOT|PHOTO|SPORTING","A"
"cmtr8zr11006wv7yn5x52wso2","Khamidullo Karimov","1004465","https://www.transfermarkt.com/khamidullo-karimov/profil/spieler/1004465","true","FC Andijon","20099","Uzbekistan Super League","UZ1","","UNKNOWN","","false","UNKNOWN","false","","false","2","true","2026-09-07T18:55:26.396Z","true","","","false","true","","","false","","","false","2","33.3","ROLE|FOOT|PHOTO|CONTRACT","A"
"cmtr8zqul0037v7ynbr7xmoay","Khazrat Tursunkulov","659922","https://www.transfermarkt.com/khazrat-tursunkulov/profil/spieler/659922","true","Olmaliq","31216","Uzbekistan Super League","UZ1","Midfield - Central Midfield","UNKNOWN","[""Defensive Midfield""]","true","LEFT","true","","false","0","false","","false","2027-12-31T00:00:00.000Z","","true","true","1999-05-31T00:00:00.000Z","","true","","","false","4","66.7","PHOTO|SPORTING","C"
"cmtr8zqph001hv7yns2mlt1v7","Khislat Khalilov","991060","https://www.transfermarkt.com/khislat-khalilov/profil/spieler/991060","true","Dinamo","15300","Uzbekistan Super League","UZ1","Midfield - Left Midfield","WINGER","[""Right Midfield"",""Attacking Midfield""]","true","LEFT","true","https://img.a.transfermarkt.technology/portrait/header/991060-1745339318.png?lm=4711","true","0","false","","false","2026-11-30T00:00:00.000Z","","true","true","2003-07-02T00:00:00.000Z","23","true","2026-09-08T13:48:26.911Z","2026-09-08T13:48:26.978Z","true","5","83.3","SPORTING","C"
"cmtr8zqwu004fv7ynacqurc8r","Khondamir Mustafokulov","1209192","https://www.transfermarkt.com/khondamir-mustafokulov/profil/spieler/1209192","true","Sogdiana","35157","Uzbekistan Super League","UZ1","","UNKNOWN","","false","UNKNOWN","false","","false","2","true","2026-09-07T19:06:48.183Z","true","","","false","true","","","false","","","false","2","33.3","ROLE|FOOT|PHOTO|CONTRACT","A"
"cmtr8zqk00001v7ynudrokspi","Khozhiakbar Alizhonov","492558","https://www.transfermarkt.com/khozhiakbar-alizhonov/profil/spieler/492558","true","Pakhtakor Tashkent","3718","Uzbekistan Super League","UZ1","Defender - Right-Back","FB","[""Centre-Back"",""Left-Back""]","true","RIGHT","true","https://img.a.transfermarkt.technology/portrait/header/492558-1745332442.png?lm=4711","true","0","false","","false","2027-12-31T00:00:00.000Z","","true","true","1997-04-19T00:00:00.000Z","29","true","2026-09-08T13:41:54.189Z","2026-09-08T13:41:54.261Z","true","5","83.3","SPORTING","C"
"cmtr8zqk40003v7yn85kaz9iq","Khozhimat Erkinov","630015","https://www.transfermarkt.com/khozhimat-erkinov/profil/spieler/630015","true","Pakhtakor Tashkent","3718","Uzbekistan Super League","UZ1","Attack - Left Winger","WINGER","[""Left Midfield"",""Right Winger""]","true","BOTH","false","https://img.a.transfermarkt.technology/portrait/header/630015-1759064626.png?lm=4711","true","0","false","","false","2026-12-31T00:00:00.000Z","","true","true","2001-05-29T00:00:00.000Z","25","true","2026-09-08T13:42:05.328Z","2026-09-08T13:42:05.497Z","true","4","66.7","FOOT|SPORTING","C"
"cmtr8zr34007lv7ynp3r6hx15","Khumoyun Murtazoev","492573","https://www.transfermarkt.com/khumoyun-murtazoev/profil/spieler/492573","true","Mash'al","13649","Uzbekistan Super League","UZ1","","FW","","false","UNKNOWN","false","","false","0","false","","false","","","false","true","","","false","","","false","1","16.7","ROLE|FOOT|PHOTO|SPORTING|CONTRACT","A"
"cmtr8zqyx005nv7ynvqyhgike","Khumoyun Sherbutaev","754038","https://www.transfermarkt.com/khumoyun-sherbutaev/profil/spieler/754038","true","Surkhon","65036","Uzbekistan Super League","UZ1","","UNKNOWN","","false","UNKNOWN","false","","false","0","false","","false","","","false","true","","","false","","","false","1","16.7","ROLE|FOOT|PHOTO|SPORTING|CONTRACT","A"
"cmtr8zr0q006pv7yn4ibm9ixi","Khumoyunmirzo Iminov","651333","https://www.transfermarkt.com/khumoyunmirzo-iminov/profil/spieler/651333","true","FC Andijon","20099","Uzbekistan Super League","UZ1","","UNKNOWN","","false","UNKNOWN","false","","false","0","false","","false","","","false","true","","","false","","","false","1","16.7","ROLE|FOOT|PHOTO|SPORTING|CONTRACT","A"
"cmtr8zqyh005ev7ynal1u84h9","Khumoyunshokh Sayyotov","989033","https://www.transfermarkt.com/khumoyunshokh-sayyotov/profil/spieler/989033","true","Qizilqum","20115","Uzbekistan Super League","UZ1","","GK","","false","UNKNOWN","false","","false","0","false","","false","","","false","true","","","false","","","false","1","16.7","ROLE|FOOT|PHOTO|SPORTING|CONTRACT","A"
"cmtqan49d000s5ryns5rlie6r","Khurshid Giyosov","375957","https://www.transfermarkt.com/khurshid-giyosov/profil/spieler/375957","true","Neftchi","13306","Uzbekistan Super League","UZ1","Attack - Left Winger","WINGER","[""Right Winger"",""Second Striker""]","true","RIGHT","true","https://img.a.transfermarkt.technology/portrait/header/375957-1726298717.png?lm=4711","true","0","false","","false","2027-12-31T00:00:00.000Z","","true","true","1995-04-13T00:00:00.000Z","31","true","2026-09-08T13:39:30.391Z","2026-09-08T13:39:30.889Z","true","5","83.3","SPORTING","C"
"cmtr8zr6n009jv7yn2snjxpkz","Khurshidbek Mukhtorov","423565","https://www.transfermarkt.com/khurshidbek-mukhtorov/profil/spieler/423565","true","FC Buxoro","20151","Uzbekistan Super League","UZ1","","UNKNOWN","","false","UNKNOWN","false","","false","0","false","","false","","","false","true","","","false","","","false","1","16.7","ROLE|FOOT|PHOTO|SPORTING|CONTRACT","A"
"cmtr8zqv3003gv7yndc4vwm3i","Khusayin Norchaev","704549","https://www.transfermarkt.com/khusayin-norchaev/profil/spieler/704549","true","Navbahor","15310","Uzbekistan Super League","UZ1","Attack - Centre-Forward","FW","[""Right Winger"",""Left Winger""]","true","LEFT","true","","false","0","false","","false","2026-12-31T00:00:00.000Z","","true","true","2002-02-06T00:00:00.000Z","","true","","","false","4","66.7","PHOTO|SPORTING","C"
"cmtr8zqoa0017v7ynvo1e76sc","Kingsley Sokari","316072","https://www.transfermarkt.com/kingsley-sokari/profil/spieler/316072","true","Nasaf Qarshi","20591","Uzbekistan Super League","UZ1","Midfield - Defensive Midfield","DM","[""Central Midfield""]","true","RIGHT","true","https://img.a.transfermarkt.technology/portrait/header/316072-1777786854.png?lm=4711","true","0","false","","false","2026-07-30T00:00:00.000Z","","true","true","1995-05-30T00:00:00.000Z","31","true","2026-09-08T13:47:14.824Z","2026-09-08T13:47:14.931Z","true","5","83.3","SPORTING","C"
"cmtr8zr6s009mv7yn8hmbl8q1","Kirill Todorov","763054","https://www.transfermarkt.com/kirill-todorov/profil/spieler/763054","true","FC Buxoro","20151","Uzbekistan Super League","UZ1","","UNKNOWN","","false","UNKNOWN","false","","false","0","false","","false","","","false","true","","","false","","","false","1","16.7","ROLE|FOOT|PHOTO|SPORTING|CONTRACT","A"
"cmtqan48s000i5rynfml7rctj","Koffi Kouao","481513","https://www.transfermarkt.com/koffi-kouao/profil/spieler/481513","true","Neftchi","13306","Uzbekistan Super League","UZ1","Defender - Right-Back","UNKNOWN","[""Right Midfield"",""Left-Back""]","true","RIGHT","true","","false","2","true","2026-09-06T20:59:31.800Z","true","2027-12-31T00:00:00.000Z","","true","true","1998-05-20T00:00:00.000Z","28","true","2026-09-06T20:59:27.323Z","","true","5","83.3","PHOTO","C"
"cmtr8zr3o007vv7yne7i0eour","Komilzhon Tozhidinov","659936","https://www.transfermarkt.com/komilzhon-tozhidinov/profil/spieler/659936","true","Mash'al","13649","Uzbekistan Super League","UZ1","","UNKNOWN","","false","UNKNOWN","false","","false","0","false","","false","","","false","true","","","false","","","false","1","16.7","ROLE|FOOT|PHOTO|SPORTING|CONTRACT","A"
"cmtr8zr7r00a7v7ynt7dzyxl8","Kuvonch Abraev","1109162","https://www.transfermarkt.com/kuvonch-abraev/profil/spieler/1109162","true","Loko Tashkent","15309","Uzbekistan Super League","UZ1","","UNKNOWN","","false","UNKNOWN","false","","false","1","true","2026-09-07T18:58:32.626Z","true","","","false","true","","","false","","","false","2","33.3","ROLE|FOOT|PHOTO|CONTRACT","A"
"cmtr8zqnc000zv7yndik41stu","Kuvonchbek Khushvaktov","1513082","https://www.transfermarkt.com/kuvonchbek-khushvaktov/profil/spieler/1513082","true","Nasaf Qarshi","20591","Uzbekistan Super League","UZ1","Defender - Centre-Back","CB","","true","UNKNOWN","false","https://img.a.transfermarkt.technology/portrait/header/1513082-1777437528.png?lm=4711","true","1","true","2026-09-07T19:20:16.875Z","true","2028-12-31T00:00:00.000Z","","true","true","2006-04-14T00:00:00.000Z","20","true","2026-09-08T13:46:18.862Z","2026-09-08T13:46:19.860Z","true","5","83.3","FOOT","C"
"cmtr8zr6h009fv7ynyl56y3m0","Kuvondik Ruziev","423566","https://www.transfermarkt.com/kuvondik-ruziev/profil/spieler/423566","true","FC Buxoro","20151","Uzbekistan Super League","UZ1","","UNKNOWN","","false","UNKNOWN","false","","false","0","false","","false","","","false","true","","","false","","","false","1","16.7","ROLE|FOOT|PHOTO|SPORTING|CONTRACT","A"
"cmtr8zqw70042v7yn5i2ctzmw","Ljupco Doriev","329200","https://www.transfermarkt.com/ljupco-doriev/profil/spieler/329200","true","Sogdiana","35157","Uzbekistan Super League","UZ1","Attack - Left Winger","MF","[""Right Winger"",""Second Striker""]","true","RIGHT","true","","false","0","false","","false","2030-12-31T00:00:00.000Z","","true","true","1995-09-13T00:00:00.000Z","","true","","","false","4","66.7","PHOTO|SPORTING","C"
"cmtr8zr4c0089v7ynkbvy4c3a","Makhmud Jurabaev","1061535","https://www.transfermarkt.com/makhmud-jurabaev/profil/spieler/1061535","true","Mash'al","13649","Uzbekistan Super League","UZ1","","UNKNOWN","","false","UNKNOWN","false","","false","2","true","2026-09-07T18:56:18.609Z","true","","","false","true","","","false","","","false","2","33.3","ROLE|FOOT|PHOTO|CONTRACT","A"
"cmtr8zr4s008jv7yn7wi73gin","Maksim Shiryaev","395485","https://www.transfermarkt.com/maksim-shiryaev/profil/spieler/395485","true","Xorazm FС","38976","Uzbekistan Super League","UZ1","","UNKNOWN","","false","UNKNOWN","false","","false","0","false","","false","","","false","true","","","false","","","false","1","16.7","ROLE|FOOT|PHOTO|SPORTING|CONTRACT","A"
"cmtr8zqqu001uv7yniou67v33","Marko Stanojevic","47533","https://www.transfermarkt.com/marko-stanojevic/profil/spieler/47533","true","Dinamo","15300","Uzbekistan Super League","UZ1","Midfield - Central Midfield","CM","[""Defensive Midfield"",""Attacking Midfield""]","true","RIGHT","true","https://img.a.transfermarkt.technology/portrait/header/47533-1745339513.png?lm=4711","true","0","false","","false","2026-12-31T00:00:00.000Z","","true","true","1988-06-22T00:00:00.000Z","38","true","2026-09-08T13:50:05.234Z","2026-09-08T13:50:05.292Z","true","5","83.3","SPORTING","C"
"cmtr8zr09006fv7ynvlkic8ar","Martin Boakye","421302","https://www.transfermarkt.com/martin-boakye/profil/spieler/421302","true","FC Andijon","20099","Uzbekistan Super League","UZ1","","UNKNOWN","","false","UNKNOWN","false","","false","0","false","","false","","","false","true","","","false","","","false","1","16.7","ROLE|FOOT|PHOTO|SPORTING|CONTRACT","A"
"cmtr8zr5n008xv7yn9tfe954f","Mashkhur Mukhammadjonov","581626","https://www.transfermarkt.com/mashkhur-mukhammadjonov/profil/spieler/581626","true","Xorazm FС","38976","Uzbekistan Super League","UZ1","","GK","","false","UNKNOWN","false","","false","0","false","","false","","","false","true","","","false","","","false","1","16.7","ROLE|FOOT|PHOTO|SPORTING|CONTRACT","A"
"cmtr8zqrx0026v7yn8jd4f67b","Matija Krivokapic","872176","https://www.transfermarkt.com/matija-krivokapic/profil/spieler/872176","true","Bunyodkor","19401","Uzbekistan Super League","UZ1","Attack - Centre-Forward","UNKNOWN","","true","RIGHT","true","","false","0","false","","false","2026-12-31T00:00:00.000Z","","true","true","2003-03-19T00:00:00.000Z","","true","","","false","4","66.7","PHOTO|SPORTING","C"
"cmtr8zr4m008fv7yno9ohm9ax","Matija Rom","320861","https://www.transfermarkt.com/matija-rom/profil/spieler/320861","true","Xorazm FС","38976","Uzbekistan Super League","UZ1","","UNKNOWN","","false","UNKNOWN","false","","false","0","false","","false","","","false","true","","","false","","","false","1","16.7","ROLE|FOOT|PHOTO|SPORTING|CONTRACT","A"
"cmtr8zqya005av7ynv24cv9g0","Maykon Douglas","677346","https://www.transfermarkt.com/maykon-douglas/profil/spieler/677346","true","Qizilqum","20115","Uzbekistan Super League","UZ1","","UNKNOWN","","false","UNKNOWN","false","","false","0","false","","false","","","false","true","","","false","","","false","1","16.7","ROLE|FOOT|PHOTO|SPORTING|CONTRACT","A"
"cmtr8zqpl001iv7ynflj801xq","Mihail Stefan","719242","https://www.transfermarkt.com/mihail-stefan/profil/spieler/719242","true","Dinamo","15300","Uzbekistan Super League","UZ1","Defender - Centre-Back","CB","","true","RIGHT","true","https://img.a.transfermarkt.technology/portrait/header/719242-1734449508.png?lm=4711","true","0","false","","false","2027-12-31T00:00:00.000Z","","true","true","2001-08-07T00:00:00.000Z","25","true","2026-09-08T13:48:35.101Z","2026-09-08T13:48:35.169Z","true","5","83.3","SPORTING","C"
"cmtr8zqx4004lv7yno0tpzj68","Milan Mitrovic","339370","https://www.transfermarkt.com/milan-mitrovic/profil/spieler/339370","true","Sogdiana","35157","Uzbekistan Super League","UZ1","","GK","","false","UNKNOWN","false","","false","0","false","","false","","","false","true","","","false","","","false","1","16.7","ROLE|FOOT|PHOTO|SPORTING|CONTRACT","A"
"cmtr671gh00cf33yng70ue6xm","Mirjalol Abdurahimov","seed:UZ1-2026-NEFTCHIF-009","seed://uz1/UZ1-2026-NEFTCHIF-009","false","Neftchi","13306","Uzbekistan Super League","UZ1","Defender","DF","","true","UNKNOWN","false","","false","0","false","","false","","","false","true","2006-05-16T00:00:00.000Z","","true","","","false","2","33.3","FOOT|PHOTO|SPORTING|CONTRACT","A"
"cmtr8zqtg002pv7ynykr6xscp","Mirkamol Annamatov","1472839","https://www.transfermarkt.com/mirkamol-annamatov/profil/spieler/1472839","true","Bunyodkor","19401","Uzbekistan Super League","UZ1","Midfield - Central Midfield","UNKNOWN","[""Attacking Midfield"",""Right Midfield""]","true","UNKNOWN","false","","false","1","true","2026-09-07T19:20:01.180Z","true","2026-12-31T00:00:00.000Z","","true","true","2004-08-20T00:00:00.000Z","","true","","","false","4","66.7","FOOT|PHOTO","C"
"cmtr8zqzu0066v7ynjf10jhv4","Mirmakstud Mirusmonov","1064828","https://www.transfermarkt.com/mirmakstud-mirusmonov/profil/spieler/1064828","true","Surkhon","65036","Uzbekistan Super League","UZ1","","UNKNOWN","","false","UNKNOWN","false","","false","2","true","2026-09-07T18:56:56.218Z","true","","","false","true","","","false","","","false","2","33.3","ROLE|FOOT|PHOTO|CONTRACT","A"
"cmtr8zqqs001tv7yn0c2784ta","Mirzhakhon Mirakhmadov","503499","https://www.transfermarkt.com/mirzhakhon-mirakhmadov/profil/spieler/503499","true","Dinamo","15300","Uzbekistan Super League","UZ1","Attack - Centre-Forward","ST","[""Right Winger"",""Left Winger""]","true","LEFT","true","https://img.a.transfermarkt.technology/portrait/header/503499-1745339803.png?lm=4711","true","0","false","","false","2026-12-31T00:00:00.000Z","","true","true","1997-07-15T00:00:00.000Z","29","true","2026-09-08T13:49:56.606Z","2026-09-08T13:49:56.682Z","true","5","83.3","SPORTING","C"
"cmtr8zqug0035v7ynukbpp186","Mirzhamol Kosimov","319512","https://www.transfermarkt.com/mirzhamol-kosimov/profil/spieler/319512","true","Olmaliq","31216","Uzbekistan Super League","UZ1","Midfield - Central Midfield","MF","[""Attacking Midfield"",""Defensive Midfield""]","true","RIGHT","true","","false","0","false","","false","","","false","true","1995-09-24T00:00:00.000Z","","true","","","false","3","50.0","PHOTO|SPORTING|CONTRACT","A"
"cmtr8zql2000gv7yn5wox8tsh","Morteza Pouraliganji","132563","https://www.transfermarkt.com/morteza-pouraliganji/profil/spieler/132563","true","Pakhtakor Tashkent","3718","Uzbekistan Super League","UZ1","Defender - Centre-Back","CB","[""Defensive Midfield"",""Central Midfield""]","true","RIGHT","true","https://img.a.transfermarkt.technology/portrait/header/132563-1787035985.png?lm=4711","true","1","true","2026-09-07T19:08:18.887Z","true","2026-12-31T00:00:00.000Z","","true","true","1992-04-19T00:00:00.000Z","34","true","2026-09-08T13:43:30.235Z","2026-09-08T13:43:30.319Z","true","6","100.0","","D"
"cmtr8zqt4002kv7yn57kz4vx9","Mukhammad Khakimov","1146366","https://www.transfermarkt.com/mukhammad-khakimov/profil/spieler/1146366","true","Bunyodkor","19401","Uzbekistan Super League","UZ1","Defender - Centre-Back","UNKNOWN","","true","LEFT","true","","false","2","true","2026-09-07T19:05:27.357Z","true","2027-12-31T00:00:00.000Z","","true","true","2009-10-04T00:00:00.000Z","","true","","","false","5","83.3","PHOTO","C"
"cmtr8zr6l009iv7yncsetj57l","Mukhammad Yuldoshev","658820","https://www.transfermarkt.com/mukhammad-yuldoshev/profil/spieler/658820","true","FC Buxoro","20151","Uzbekistan Super League","UZ1","","UNKNOWN","","false","UNKNOWN","false","","false","0","false","","false","","","false","true","","","false","","","false","1","16.7","ROLE|FOOT|PHOTO|SPORTING|CONTRACT","A"
"cmtr8zqt8002mv7yn2sd2081o","Mukhammadali Adkhamov","1258542","https://www.transfermarkt.com/mukhammadali-adkhamov/profil/spieler/1258542","true","Bunyodkor","19401","Uzbekistan Super League","UZ1","Attack - Left Winger","UNKNOWN","[""Right Winger""]","true","UNKNOWN","false","","false","1","true","2026-09-07T19:07:33.828Z","true","2027-12-31T00:00:00.000Z","","true","true","2007-07-30T00:00:00.000Z","","true","","","false","4","66.7","FOOT|PHOTO","C"
"cmtr8zr36007mv7yngn8tbsxj","Mukhammadali Alikulov","747986","https://www.transfermarkt.com/mukhammadali-alikulov/profil/spieler/747986","true","Mash'al","13649","Uzbekistan Super League","UZ1","","UNKNOWN","","false","UNKNOWN","false","","false","0","false","","false","","","false","true","","","false","","","false","1","16.7","ROLE|FOOT|PHOTO|SPORTING|CONTRACT","A"
"cmtr8zqw1003yv7yn3jez4k7x","Mukhammadali Giyosov","758474","https://www.transfermarkt.com/mukhammadali-giyosov/profil/spieler/758474","true","Navbahor","15310","Uzbekistan Super League","UZ1","Attack - Centre-Forward","UNKNOWN","[""Left Winger"",""Right Winger""]","true","RIGHT","true","","false","0","false","","false","2026-12-31T00:00:00.000Z","","true","true","2002-08-30T00:00:00.000Z","","true","","","false","4","66.7","PHOTO|SPORTING","C"
"cmtr8zqzb005wv7ync35p2a4h","Mukhammadali Musakhonov","1258665","https://www.transfermarkt.com/mukhammadali-musakhonov/profil/spieler/1258665","true","Surkhon","65036","Uzbekistan Super League","UZ1","","UNKNOWN","","false","UNKNOWN","false","","false","2","true","2026-09-07T19:07:43.419Z","true","","","false","true","","","false","","","false","2","33.3","ROLE|FOOT|PHOTO|CONTRACT","A"
"cmtr8zqvy003wv7ynntalt1ng","Mukhammadali Usmonov","763085","https://www.transfermarkt.com/mukhammadali-usmonov/profil/spieler/763085","true","Navbahor","15310","Uzbekistan Super League","UZ1","Attack - Left Winger","UNKNOWN","[""Right Winger""]","true","RIGHT","true","","false","0","false","","false","2027-12-31T00:00:00.000Z","","true","true","2004-12-09T00:00:00.000Z","","true","","","false","4","66.7","PHOTO|SPORTING","C"
"cmtr8zr2g0078v7ynfc6k6t6b","Mukhammadanas Khasanov","493715","https://www.transfermarkt.com/mukhammadanas-khasanov/profil/spieler/493715","true","Kokand 1912","53299","Uzbekistan Super League","UZ1","","FW","","false","UNKNOWN","false","","false","0","false","","false","2026-12-31T00:00:00.000Z","","true","true","","","false","","","false","2","33.3","ROLE|FOOT|PHOTO|SPORTING","A"
"cmtr8zr3a007ov7yn3wr46g2j","Mukhammadbobur Muydinov","993108","https://www.transfermarkt.com/mukhammadbobur-muydinov/profil/spieler/993108","true","Mash'al","13649","Uzbekistan Super League","UZ1","","UNKNOWN","","false","UNKNOWN","false","","false","0","false","","false","","","false","true","","","false","","","false","1","16.7","ROLE|FOOT|PHOTO|SPORTING|CONTRACT","A"
"cmtr8zr0j006lv7ynxzqquhal","Mukhammadkarim Toirov","661063","https://www.transfermarkt.com/mukhammadkarim-toirov/profil/spieler/661063","true","FC Andijon","20099","Uzbekistan Super League","UZ1","","UNKNOWN","","false","UNKNOWN","false","","false","0","false","","false","","","false","true","","","false","","","false","1","16.7","ROLE|FOOT|PHOTO|SPORTING|CONTRACT","A"
"cmtr8zqv5003hv7yngjeucpmt","Mukhammadkodir Khamraliev","883732","https://www.transfermarkt.com/mukhammadkodir-khamraliev/profil/spieler/883732","true","Navbahor","15310","Uzbekistan Super League","UZ1","Defender - Centre-Back","UNKNOWN","[""Right-Back""]","true","RIGHT","true","","false","0","false","","false","2027-12-31T00:00:00.000Z","","true","true","2001-07-06T00:00:00.000Z","","true","","","false","4","66.7","PHOTO|SPORTING","C"
"cmtr8zqkb0006v7ynxmjmkg1o","Mukhammadrasul Abdumazhidov","1133645","https://www.transfermarkt.com/mukhammadrasul-abdumazhidov/profil/spieler/1133645","true","Pakhtakor Tashkent","3718","Uzbekistan Super League","UZ1","Defender - Centre-Back","CB","","true","RIGHT","true","https://img.a.transfermarkt.technology/portrait/header/1133645-1745332595.png?lm=4711","true","3","true","2026-09-07T18:59:15.117Z","true","2027-12-31T00:00:00.000Z","","true","true","2004-07-23T00:00:00.000Z","22","true","2026-09-08T13:42:27.184Z","2026-09-08T13:42:27.252Z","true","6","100.0","","D"
"cmtr8zqsg002fv7yngceeurc9","Mukhammadyusuf Sobirov","1065972","https://www.transfermarkt.com/mukhammadyusuf-sobirov/profil/spieler/1065972","true","Bunyodkor","19401","Uzbekistan Super League","UZ1","Goalkeeper","GK","","true","UNKNOWN","false","","false","2","true","2026-09-07T18:57:01.069Z","true","2026-12-31T00:00:00.000Z","","true","true","2006-04-20T00:00:00.000Z","","true","","","false","4","66.7","FOOT|PHOTO","C"
"cmtr671kl00mb33yny139prou","Mukhammadzhon Razhabboev","seed:UZ1-2026-XORAZMUR-008","seed://uz1/UZ1-2026-XORAZMUR-008","false","Xorazm FС","38976","Uzbekistan Super League","UZ1","Forward","FW","","true","UNKNOWN","false","","false","0","false","","false","","","false","true","","","false","","","false","2","33.3","FOOT|PHOTO|SPORTING|CONTRACT","A"
"cmtr8zr7a009xv7yn2dlpz3ih","Mukhammedali Reimov","1064826","https://www.transfermarkt.com/mukhammedali-reimov/profil/spieler/1064826","true","Loko Tashkent","15309","Uzbekistan Super League","UZ1","","UNKNOWN","","false","UNKNOWN","false","","false","2","true","2026-09-07T18:56:51.250Z","true","","","false","true","","","false","","","false","2","33.3","ROLE|FOOT|PHOTO|CONTRACT","A"
"cmtr8zr2t007fv7ynm1qklve1","Mukhridin Pazildinov","763078","https://www.transfermarkt.com/mukhridin-pazildinov/profil/spieler/763078","true","Kokand 1912","53299","Uzbekistan Super League","UZ1","","UNKNOWN","","false","UNKNOWN","false","","false","0","false","","false","","","false","true","","","false","","","false","1","16.7","ROLE|FOOT|PHOTO|SPORTING|CONTRACT","A"
"cmtqan4ab001k5rynksgmidcn","Mukhsin Ubaydullaev","189641","https://www.transfermarkt.com/mukhsin-ubaydullaev/profil/spieler/189641","true","Neftchi","13306","Uzbekistan Super League","UZ1","Defender - Right-Back","FB","[""Centre-Back"",""Left-Back""]","true","RIGHT","true","https://img.a.transfermarkt.technology/portrait/header/189641-1745331660.png?lm=4711","true","1","true","2026-09-07T19:21:49.778Z","true","2027-12-31T00:00:00.000Z","","true","true","1994-07-15T00:00:00.000Z","32","true","2026-09-08T13:40:50.402Z","2026-09-08T13:40:50.468Z","true","6","100.0","","D"
"cmtr8zqzl0063v7yny0asrd4e","Muminkhon Bakhodirkhonov","1106184","https://www.transfermarkt.com/muminkhon-bakhodirkhonov/profil/spieler/1106184","true","Surkhon","65036","Uzbekistan Super League","UZ1","","MF","","false","UNKNOWN","false","","false","1","false","2026-09-07T19:05:04.974Z","false","","","false","true","","","false","","","false","1","16.7","ROLE|FOOT|PHOTO|SPORTING|CONTRACT","A"
"cmtr8zqym005hv7yncnwaks6s","Murodali Usmonov","1209189","https://www.transfermarkt.com/murodali-usmonov/profil/spieler/1209189","true","Qizilqum","20115","Uzbekistan Super League","UZ1","","UNKNOWN","","false","UNKNOWN","false","","false","2","true","2026-09-07T19:06:36.172Z","true","","","false","true","","","false","","","false","2","33.3","ROLE|FOOT|PHOTO|CONTRACT","A"
"cmtr8zqmt000vv7yn3gl3w163","Murodbek Rakhmatov","756948","https://www.transfermarkt.com/murodbek-rakhmatov/profil/spieler/756948","true","Nasaf Qarshi","20591","Uzbekistan Super League","UZ1","Midfield - Defensive Midfield","DM","[""Right-Back"",""Central Midfield""]","true","RIGHT","true","https://img.a.transfermarkt.technology/portrait/header/756948-1743417169.png?lm=4711","true","0","false","","false","2026-12-31T00:00:00.000Z","","true","true","2002-01-17T00:00:00.000Z","24","true","2026-09-08T13:45:40.104Z","2026-09-08T13:45:40.318Z","true","5","83.3","SPORTING","C"
